name,content,tags,link
У Черкаській області очікується погіршення погоди,"Антициклон «Berhnard» принесе холодне арктичне повітря Черкащину. На область чекає морозна серія без істотних опадів. Через погіршення погоди, тала вода буде підмерзати, тому на дорогах і тротуарах буде слизько. Про це інформує директор Черкаського гідрометцентру Віталій Постригань.Початок січня на Черкащині був доволі теплим. Температура повітря перевищувала звичні показники і більше відповідала березневій. Найхолодніша ніч з 10º морозу видалася 8 січня, в решту часу міцних морозів не було. Щодня спостерігалася відлига. Опадів випало в межах, а в Золотоноші та Звенигородці 1,5 декадної норми опадів.У вівторок, 11 січня, температура повітря вночі становитиме 4-9º морозу, вдень 2-7º морозу.Напередодні Щедрого Вечора та свята Маланки, 12-13 січня морози посиляться. Температура 12 січня впродовж доби 8-13º морозу. 13 січня вночі 14-19º морозу, вдень 3-8º морозу.За синоптичними розрахунками, на свято Василя, 14 січня, синоптична ситуація знову зміниться. До керування погоди приступить черговий Північно-Атлантичний циклон зумовлюючи невеликі опади та послаблення морозів. Температура вночі 4-9º морозу, вдень близько 0º.Така некомфортна погода збережеться і в суботу, 15 січня. При таких коливаннях температури значна ймовірність ожеледних явищ.Як повідомляла vikka.ua, без опалення та гарячої води: про сьогоднішні відключення в Черкасах.","#похолодання, #новини Черкащини, #новости Черкассы, #опади, #Погода Черкаська область, #прогноз погоди черкаси",https://www.vikka.ua/novini/na-cherkashhini-sinoptiki-prognozuyut-pogirshennya-pogodi/
У Черкасах ДТП: авто врізалося у паркан кладовища,"У Черкасах автомобіль врізався в паркан кладовища. Слідчі відкрили кримінальне провадження через порушення прав безпеки.  Про це інформують у пресслужбі ГУНП в Черкаській області. Травмовані чоловік та його син знаходяться у лікарні. ДТП сталася 9 січня на вулиці Одеській у Черкасах.Водій Mitsubishi Lancer не впорався з керуванням, внаслідок, зіткнувся зі стовпом і врізався в бетону огорожу кладовища. Всередині автомобіля знаходилися 36-річний чоловік та його 11-річний син. Обидва були доставлені до лікарні.Було відкрито кримінальне провадження ч. 1 ст. 286 (Порушення правил безпеки дорожнього руху або експлуатації транспорту особам, які керують транспортними засобами) Кримінального кодексу України. Згідно зі статтею допустиме покарання у вигляді обмеження волі на строк до трьох років, а також позбавлення водійських прав до трьох років. Розслідування ще триває. Як повідомляла ВІККА.UA, на Уманщині п’яний пасажир напав на патрульного з кулаками (ВІДЕО)","#ДТП, #поліція, #кладовище",https://www.vikka.ua/novini/crime/u-cherkasax-stalosya-dtp-avto-vrizalosya-u-parkan-kladovishha/
400 мільйонів на ЖКК: у Черкасах затвердили бюджет розвитку ,"Зміни до бюджету міста на 2022 рік та до Програми соціально-економічного та культурного розвитку ухвалили депутати Черкаської міської ради. Відповідний проєкт рішення був затверджений напередодні виконавчим комітетом. Про це повідомляє пресслужба ЧМР.chmr.gov.uaВідповідно до ухвалених змін, бюджет розвитку Черкас на 2022 рік затверджений у сумі 1 млрд 72 млн грн.«Найбільші суми капітальних видатків будуть спрямовані на департамент ЖКК (401 млн грн.), департамент охорони здоров’я (121 млн грн.), департамент освіти та гуманітарної політики (286 млн грн.). Серед найбільших об’єктів, на які планується спрямувати кошти: реконструкція вулиць Гагаріна, Сумгаїтська, Квіткова, Героїв Холодного Яру, будівництво полігону твердих побутових відходів, встановлення засобів регулювання дорожнього руху з відеоспостереженням, придбання обладнання для Першої міської лікарні», – розповіла директор департаменту фінансової політики Тетяна Харенко.Секретар Черкаської міської ради Юрій Тренкін також дав доручення департаменту ЖКК включити до бюджету видатки на ремонт безгосподарчих мереж і капітальний ремонт контактної електромережі для КП «Черкасиелектротранс». Запропоновані зміни були підтримані більшістю депутатів.Окрім бюджету розвитку, депутати проголосували за звернення щодо підтримки народу Казахстану. Розгляд запланованих земельних питань перенесли на наступне засідання. Воно має відбутися 20 січня.Як повідомляла раніше vikka.ua, у Черкасах депутаткою стала жінка, яка набрала 200 голосів","#бюджет, #виконком, #міська рада, #черкаські новини, #новини черкаси, #ПСЕР",https://www.vikka.ua/novini/400-miljoniv-na-zhkk-u-cherkasax-zatverdili-byudzhet-rozvitku/
Черкаська спортсменка виборола «золото» у всеукраїнських «Різдвяних стартах»,"Черкаська спортсменка Тетяна Безшийко виборола перемогу в легкоатлетичних «Різдвяних стартах». Про це інформує відділення НОК України в Черкаській області.Відкриті змагання з легкої атлетики «Різдвяні старти» відбулися 8–9 січня в Києві. Спортсмени з різних куточків України змагалися в приміщенні з бігу, штовхання ядра та стрибків.Черкаська легкоатлетка Тетяна Безшийко виборола перемогу з бігу на 400 м, здолавши дистанцію за 55 секунд.Читайте також: Святослав Михайлюк допоміг своїй команді здолати «Нью-Орлінс Пеліканс».","#Черкаси, #легка атлетика, #спорт, #змагання, #Відділення НОК України, #атлетка, #спорсменка, #різдвяні старти",https://www.vikka.ua/novini/sport/cherkaska-sportsmenka-viborola-zoloto-u-vseukrayinskix-rizdvyanix-startax/
З кінця січня в Україні прогнозують новий сплеск захворюваності на ковід  ,"Нова хвиля коронавірусу вже близько, попереджає головний санітарний лікар України Ігор Кузін і закликає негайно робити щеплення – і дорослим, і дітям.Україна поки має перепочинок між осіннім сплеском, коли за день реєстрували до 800 смертей, і зимовим, який, за прогнозами, буде не легшим. Про це він розповів у інтерв’ю ВВС Україна.pravda.com.uaХоча чітких прогнозів про те, скільки життів ще може забрати ковід, немає. Все буде залежати від того, який штам вірусу домінуватиме в Україні – заразніший Омікрон, який, протікає легше, чи Дельта – не така заразна, але переноситься важче.ВВС: Зараз поволі збільшується кількість госпіталізацій. Це вже почалась нова хвиля?Ігор Кузін: Я маю надію, що ні. Зараз у Сумській області збільшується кількість нових випадків, а в Херсонській зростає частка госпіталізованих. Однак, цей зріст не є значним. Ми ще не бачимо погіршення епідситуації. Скоріше спрацьовує післясвятковий період, коли люди відкладали похід до лікаря.ВВС: Які прогнози, коли почнеться нова хвиля?Ігор Кузін: За нашими прогнозами, черговий сплеск буде, починаючи з кінця січня. У цей час буде більше Омікрону. Пік припаде на лютий з поступовим спаданням аж до квітня.BBC: Тобто це буде тривалий сплеск у кілька місяців?Ігор Кузін: Так. Тривалість і розмах нової хвилі буде залежати від ефективності протиепідеміологічних заходів і від кількості людей, які отримають повний курс щеплення або бустерну дозу.BBC: Аналітики Українського центру охорони здоров’я прогнозують у 2022 році дві хвилі, близько трьох мільйонів хворих і до 100 тисяч смертей. А які ваші прогнози? Скільки людей може померти від ковіду в Україні?Ігор Кузін: Коли ми кажемо про смертність, то ці показники будуть залежати від доволі великої кількості факторів. Основним з них є кількість вакцинацій. За даними наукових досліджень, щеплення захищає від важкого перебігу хвороби й від смерті. Ми маємо доволі амбітні плани з вакцинації – принаймні 70% дорослого населення до кінця 2022 року. Тобто кількість смертей буде залежати від темпів вакцинальної кампанії.Ми не очікуємо, що 2022 рік буде гіршим, ніж 2021 за кількістю нових випадків або кількістю смертей.BBC: Не гірший, це скільки смертей може бути знову?Ігор Кузін: Важко сказати, але щодо цього прогнозу у 100 тисяч смертей від ковіду в 2022 році – це дещо завищені прогнози. Це найгірший сценарій.BBC: Але експерти більш песимістичні у прогнозах щодо вакцинації, ніж ви. Наприклад, очікують 53% повністю щеплених українців у 2022 році. Адже кількість охочих зробити щеплення зменшується. Ви вірите у те, що понад 70% українців вакцинуються?Ігор Кузін: Мені дуже хочеться в це вірити. За даними кількох досліджень, майже 60% українців розуміють необхідність проведення вакцинації. Але частина з цих 60% відкладає щеплення. На них впливає думка лікарів, колег або вони чекають завершення досліджень. На моє переконання, 60% людей, які готові вакцинуватися, це та цифра, яку можна досягти у 2022 році. Також ми розраховуємо на 10% тих, хто потенційно вважає, що вакцинація їм не потрібна, бо у них є протипокази через хвороби.На 2022 рік ми плануємо велику комунікаційну кампанію, щоб пояснити людям, що неінфекційні соматичні захворювання часто є прямими показами до проведення вакцинації, а не навпаки.Як повідомляла раніше vikka.ua, черкащани можуть отримати бустерну дозу вакцини від коронавірусу","#коронавірус, #ковід, #захворюваність, #новини черкаси",https://www.vikka.ua/ukrayina/z-kincya-sichnya-v-ukrayini-prognozuyut-novij-splesk-zaxvoryuvanosti-na-kovid/
Черкаський суд зобов’язав забудовника сплатити майже 2 млн грн,"Черкаський суд задовольнив позов щодо стягнення з громадянки до бюджету майже 2 млн грн втрат сільськогосподарського виробництва. Про це інформує пресслужба Черкаської обласної прокуратури.Особа набула в приватну власність 3 земельні ділянки на околиці міста Черкаси загальною площею понад 16 га для ведення особистого господарства.Після жінка прийняла рішення використовувати землю під будівництво багатоквартирного житла, однак не сплатила до бюджету майже 2 млн грн втрат сільськогосподарського виробництва. Скасування обов’язку сплати вона домоглася в судовому порядку, однак за апеляційною скаргою судове рішення було скасовано.Але і після цього кошти не були сплачені, що стало підставою для звернення прокурора до суду з позовом щодо їх примусового стягнення.Як повідомляла vikka.ua, зарплати чиновників: на Звенигородщині працюють за 1,2 тис. доларів","#новини Черкащини, #новости Черкассы, #Черкаський суд, #примусове стягнення, #забудовник",https://www.vikka.ua/novini/cherkaskij-sud-zobovyazav-zabudovnika-splatiti-majzhe-2-mln-grn/
Деякі будинки в Черкасах залишаться без гарячої й холодної води,"У середу, 12 січня, на двох вулицях у Черкасах тимчасово обмежать водопостачання. Про це інформує пресслужба КП «Черкасиводоканал».Орієнтовно з 9:00 до 15:00 працівники «Черкаситеплокомуненерго» замінюватимуть засувки на вводі центрального теплового пункту по вул. Гетьмана Сагайдачного.У цей час не буде гарячої й холодної води за адресами:вул. Пацаєва, 20, 22, 24вул. Гетьмана Сагайдачного, 223, 225, 241, 243.Читайте також: 400 мільйонів на ЖКК: у Черкасах затвердили бюджет розвитку.","#Черкаси, #вода, #водопостачання, #водоканал, #відключення",https://www.vikka.ua/novini/cherkasy/deyaki-budinki-v-cherkasax-zalishatsya-bez-garyachoyi-j-xolodnoyi-vodi/
Тисяча за вакцинацію: виплати зможуть отримати й діти,"Володимир Зеленський доручив уряду розробити програму виплати 1 тисячі гривень неповнолітнім, які вакцинувалися від COVID-19. Про це йдеться сайті Офісу президента.Таке рішення президент озвучив під час селекторної наради. Кабінет Міністрів має підготувати окрему програму виплат для українських громадян віком від 12 до 18 років, які пройшли повний курс вакцинації проти коронавірусу.Понад 6,7 млн українців подали заявки на отримання 1 тис. грн допомоги від держави в межах програми «єПідтримка». Українцям уже перерахували 6 млрд грн.Читайте також, на що українці витратили гроші з єПідтримки.Нагадаємо також, як дітям вакцинуватися від COVID-19.","#щеплення, #вакцинація, #коронавірус, #вакцина, #Черкаська область",https://www.vikka.ua/novini/zdorovya/tisyacha-za-vakcinaciyu-viplati-zmozhut-otrimati-j-diti/
Наступного тижня черкаські депутати зберуться на сесію,"Сесія Черкаської міськради запланована на четвер, 20 січня. Про це інформують на сайті ЧМР.На сімнадцяте засідання депутати зберуться в раді за адресою бульв. Шевченка, 307. Розглядатимуть галузеві та земельні питання.Початок – о 10:00.Переглянути онлайн-трансляції засідань можна на офіційному youtube-каналі міської ради.Читайте також: У Черкасах депутаткою стала жінка, яка набрала 200 голосів.","#Черкаси, #засідання, #депутати, #Черкаська міська рада, #сесія",https://www.vikka.ua/novini/nastupnogo-tizhnya-cherkaski-deputati-zberutsya-na-sesiyu/
ВІККА – Новини (11.01.2022) (ВІДЕО),"Повний випуск ВІККА – Новин в якому ми розкажемо вам про новорічні канікули, депутатьскі ротації, бустерну вакцинацію та багато іншого.","#ВІККА, #новини, #випуск",https://www.vikka.ua/novini-na-vikka/vikka-novini-11-01-2022-video/
Протягом року на Черкащині провели понад 18 тисяч «карантинних» перевірок,"Фахівці Держпродспоживслужби Черкащини 2021 року взяли участь у проведенні понад 18 тисяч перевірок за дотриманням карантинних вимог. Порушення виявлені у 21 % випадків, інформують в установі.Перевірки фахівці служби проводили як самостійно, так і спільно з представниками Національної поліції, у складі спільних моніторингових груп.Зокрема, перевірено:– 1192 заклади дошкільної освіти, порушення реєструвались у 78 (7 %) випадках– 1087 закладів загальної середньої освіти, порушення реєструвались у 110 (10 %) випадках– 1475 закладів громадського харчування, порушення реєструвались у 437 (30 %) випадках– 6237 закладів продовольчої торгівлі, порушення реєструвались у 1820 (29 %) випадках– 6061 заклад непродовольчої торгівлі, порушення реєструвались у 1050 (17 %) випадках– 676 агропродовольчих ринків, порушення реєструвались у 125 (18 %) випадках– 1235 інших об’єктів, порушення реєструвались у 203 (16 %) випадках.Найбільш характерними порушеннями були недотримання дезінфекційного, маскового режиму, відсутність температурного скринінгу працівників, антисептиків, відповідного маркування для перебування в черзі з дотриманням дистанції між відвідувачами і, власне, недотримання дистанції відвідувачами закладів та ін.За результатами проведених перевірок, на посадових осіб за минулий рік складено 1192 протоколи, накладено 1172 адміністративні стягнення у вигляді штрафів на 303 501 грн, направлено 3688 приписів, пропозицій, на адресу органів влади, місцевого самоврядування, причетних управлінь, відомств, організацій, керівників підприємств, установ направлено 2072 інформації з відповідними пропозиціями щодо усунення порушень вимог санітарного законодавства.Наразі Черкащина перебуває у «жовтій» зоні епідемічної небезпеки поширення COVID-19. Для «жовтої» зони епідемічної небезпеки поширення COVID-19 передбачено низку суттєвих протиепідемічних обмежень та заборон.Зокрема, заборонено:відвідування закладів освіти, якщо на самоізоляції перебуває понад 50 % учнів та співробітників,робота закладів освіти, в яких вакциновано менше 100 % персоналу,проведення масових заходів, робота кінотеатрів, театрів та інших закладів культури,робота закладів громадського харчування (окрім роботи на винос та доставки),робота спортзалів, басейнів.Наголошуємо, що обмеження, передбачені «жовтим» рівнем, не застосовуються, якщо всі працівники та відвідувачі матимуть один із документів:«жовтий» COVID-сертифікат або паперову довідку 063-О (чинні 30 днів)«зелений» COVID-сертифікат (чинний 365 днів)міжнародне свідоцтво про вакцинацію (чинне 365 днів)іноземний COVID-сертифікат про щеплення вакцинами, дозволеними ВООЗ (чинний 365 днів)негативний результат ПЛР або експрес-тесту на визначення антигена (чинний 72 години)сертифікат про одужання від COVID-19 (чинний 105 днів із дати встановлення діагнозу).Як повідомляла раніше vikka.ua, у Черкаській області за рік сплатили 16,7 млрд грн податків","#Черкаси, #новини, #перевірка, #черкаські новини, #крантин",https://www.vikka.ua/novini/protyagom-roku-na-cherkashhini-proveli-ponad-18-tisyach-karantinnix-perevirok/
У Черкаській міській філії завершили планову розчистку повітряних ліній (ВІДЕО),Спеціалісти Черкаської міської філії ПАТ «Черкасиобленерго» повністю завершили розчистку лінії електропередачі згідно плану на 2021 рік. За словами головного інженера Черкаської міської філії ПАТ «Черкасиобленерго» Віктора Антонюка такі роботи проводяться протягом року не залежно від погодних умов згідно складених планів-графіків.,"#роботи, #обленерго",https://www.vikka.ua/novini-na-vikka/u-cherkaskij-miskij-filiyi-zavershili-planovu-rozchistku-povitryanix-linij-video/
Як депутати Новий Рік святкували? (ВІДЕО),З корабля на бал. Після тривалих новорічно-різдвяних вихідних депкорпус міськради зібрався на сесію. Які питання там вирішували – ми вже розповіли. А от як відпочивали обранці та чиновники –дивіться прямо зараз.,"#Новий рік, #святкування",https://www.vikka.ua/novini/yak-deputati-novij-rik-svyatkuvali-video/
МОЗ дозволило проводити бустерну вакцинацію усім повнолітнім українцям (ВІДЕО),"Аби покращити епідситуацію, в МОЗ таки дозволили проводити бустерну вакцинацію усім повнолітнім українцям. На Черкащині у черги за третьою дозою вакцини ще не стають, проте рахунок таких щеплених вже пішов на тисячі. Кого вакцинують у першу чергу, кому взагалі варто робити бустер – про це у нашому наступному сюжеті.","#коронавірус, #вакцина, #бустер",https://www.vikka.ua/novini/moz-dozvolili-provoditi-busternu-vakcinaciyu-usim-povnolitnim-ukrayincyam-video/
Поїхала гостювати: поліція розшукала зниклу дівчину із Золотоноші,"Неповнолітню дівчину із Золотоноші, яку шукали кілька днів, знайшла поліція. Про це інформує персслужба ГУНП в Черкаській області.Нагадаємо, 14-річна дівчина зникла 10 січня – пішла з дому й не повернулася.Її шукали на території Черкаської області та відправили орієнтування по інших територіальних підрозділах поліції України.Встановили місце перебування дівчини правоохоронці ГУНП в Донецькій області. Як з’ясувалося, Сабріна, не сказавши нічого рідним, поїхала гостювати до своєї сестри в одне з сіл Донецької області.Жертвою злочину дівчина не стала. З неповнолітньою працівники ювенальної поліції провели профілактичну роботу.Читайте також: Для Золотоніської лікарні придбали нове обладнання.","#Золотоноша, #дитина, #неповнолітня, #зникла, #пошук",https://www.vikka.ua/novini/cherkashchina/poyixala-gostyuvati-policiya-rozshukala-zniklu-divchinu-iz-zolotonoshi/
У Черкасах повідомили про замінування торгових центрів,"Через інформацію про замінування усі торгові центри Черкас перевіряють профільні служби, у тому числі вибухотехніки та кінологи. Про це повідомляє пресслужба ГУНП в Черкаській області.До поліції надійшло анонімне повідомлення про те, що усі торгові центри у Черкасах замінували. Правоохоронці ретельно обшукують заклади та прилеглі до них території на предмет виявлення вибухонебезпечних речовин чи предметів.Також поліцейські проводять евакуацію відвідувачів та працівників ТРЦ.Всі обставини події встановлюються.Як повідомляла vikka.ua, в Черкасах “замінували” усі школи (ВІДЕО)","#Правоохоронці, #замінування, #новини Черкас, #новини Черкащини, #замунування тц, #замінування торгових центрів, #замінування черкащина, #анонімне повідомлення, #торгові центи у Черкасах замінували",https://www.vikka.ua/novini/u-cherkasax-povidomili-pro-zaminuvannya-torgovix-centriv/
На Уманщині горіла господарча будівля,"Трапилася пожежа на горищі господарчої будівлі 13 січня близько опівночі у селі Дмитрушки на Уманщині. Про це інформує пресслужба Управління ДСНС України у Черкаській області.Вогнеборці 14-ї Державної пожежно-рятувальної частини прибули на місце події та загасили пожежу.У пожежі згоріла покрівля та перекриття на площі 30 квадратних метрів.За попередніми даними, причиною пожежі стало порушення правил пожежної безпеки при експлуатації печей.Як повідомляла vikka.ua, поїхала гостювати: поліція розшукала зниклу дівчину із Золотоноші.","#рятувальники, #дснс, #вогнеборці, #новини черкаси, #новости Черкассы, #Новини Черкащина, #порушення правил пожежної безпеки",https://www.vikka.ua/novini/na-umanshhini-gorila-gospodarcha-budivlya/
На Черкащині шукають директора музею на мізерну зарплату,"На Черкащині для музею-садиби В’ячеслава Чорновола, що в селі Вільхівець, шукають керівника. Нинішній директор Василь Стрижиус звільнився за станом здоров’я. Він довго лікувався і лікарі порадили йому не працювати далі. Про це повідомляє сайт «Прочерк».Як розповіла Ірина Собко виданню vikka.ua, директор Черкаського обласного краєзнавчого музею, у якого в підпорядкуванні перебуває музей-садиба В’ячеслава Чорновола, керівник повинен мати вищу освіту: історичну чи філологічну. Зарплата не така вже і велика – всього 7 500.«Це має бути місцева людина. Бо їздити, приміром, із Звенигородки вийде дорого. Треба вміти проводити екскурсії, різні заходи, збирати та описувати експонати, вести науково-дослідницьку, експозиційну, збиральницьку і багато чого іншого, зокрема господарську роботу. Там багато господарських проблем, треба шукати меценатів, так як кошти виділяються лише на захищені статті: заробітні плати працівників», – розповіла Ірина Собко.Нині обов’язки завідувача музею виконує працівниця закладу Галина Рибалко. За рекомендацією Василя Стрижиуса тимчасово виконує обов’язки музейний доглядач Галина Рибалко. Вона там працює з часу відкриття музею. Наразі заклад працює і в повній мірі виконує свої статутні зобов’язання.Музей-садиба Вячеслава Чорновола розташова у селі Вільхівець, що входить до Звенигородської територіальної громади. У цьому будинку Вячеслав Чорновіл проживав разом з батьками. Тут пройшли дитячі та юнацькі роки В’ячеслава, старшого брата Бориса та молодшої сестри Валентини. У 1955 р. В’ячеслав Чорновіл закінчив Вільховецьку школу з золотою медаллю.Будинок після трагічної загибелі В’ячеслава Максимовича Чорновола був занедбаний. Завдяки сестрі Валентині Максимівні та небайдужим людям було впорядковано будинок та прилеглу територію, щоб не проходило подальше його руйнування. У 1999 році будинок передали до Черкаського обласного краєзнавчого музею.Як повідомляв сайт vikka.ua, минула ніч на Черкащині була найхолоднішою цієї зими","#Чорновіл, #новини Черкащини, #новини Звенигородки, #Вельхівець, #народився, #музей-садиба",https://www.vikka.ua/novini/na-cherkashhini-shukayut-direktora-muzeyu-na-mizernu-zarplatu/
У черкаській лікарні оновили відділення екстреної медичної допомоги (ФОТО),"У Третій міській лікарні м. Черкаси триває ремонт. У відділенні екстреної медичної допомоги фактично вже завершили другу чергу реконструкції. Про це повідомляє Анатолій Бондаренко, міський голова Черкас.facebook.com/official.bondarenko«Відділення облаштували за принципом «мінімум незручностей та максимум комфорту». Бо в ньому важлива кожна хвилинка. Тут сконцентровані діагностичні й лікувальні екстрені служби. Є кілька палат для госпіталізації пацієнтів, оглядових кімнат, ургентна лабораторія, протишокова, операційна для термінових втручань, травматологічний пункт, ізоляційно-діагностичний бокс. Ще раніше для потреб відділення ми придбали новий рентген-апарат, комп’ютерний томограф, ангіограф» – зазначає Анатолій Бондаренко.facebook.com/official.bondarenkofacebook.com/official.bondarenkofacebook.com/official.bondarenkoМіський голова додав, що реконструкція із добудовою відбувалася коштом державного (в рамках президентської програми «Велике будівництво») та міського бюджетів.Як повідомляла раніше vikka.ua, у Черкасах “замінували” усі школи (ВІДЕО)","#ремонт, #лікарня, #""швидка допомога"", #Третя міська лікарня, #новини черкаси",https://www.vikka.ua/novini/u-cherkaskij-likarni-onovili-viddilennya-ekstrenoyi-medichnoyi-dopomogi-foto/
Деякі черкаські школи знову «замінували» (ОНОВЛЕНО),"Поліції знову повідомляють про замінування шкіл у Черкасах. Про це повідомила речниця ГУНП у Черкаській області Зоя Вовк.Йдеться про такі школи: 31, 5, 28, 15, 8, 6.У мережі з’явився лист «мінера»:«Буде проводитись евакуація учнів та працівників вказаних навчальних закладів», – зазначила Зоя Вовк.Інформацію про термінову евакуацію підтвердила заступниця міського голови Черкас Анастасія Чубіна.Нагадаємо, сьогодні також з’явилася інформація про замінування торгових центрів у Черкасах. Учора, 12 січня. колективи всіх шкіл міста Черкаси теж евакуювали через хибне повідомлення про вибухівку.Надвечір 13 січня заступниця міського голови Анастасія Чубіна спростувала інформацію про замінування зазначених шкіл.Як повідомляла раніше vikka.ua, у Черкасах “замінували” усі школи (ВІДЕО)","#школа, #поліція, #вибухівка, #замінування, #новини черкаси",https://www.vikka.ua/novini/deyaki-cherkaski-shkoli-znovu-zaminuvali/
Святкова кутя: топ-3 рецепти,"Кутя – це каша із цільних зерен, яка вважається символом Різдва та обов’язковою стравою на Святвечір. Сайт vikka.ua пропонує найкращі рецепти для святкового столу.Кутя з мигдальним молочкомІнгредієнти:Суміші круп (пшениця, рис, овес) – 400 г.Мигдаль – 200 г.Родзинки – 100 г.Щіпка солі.Мигдальне молоко – 300г.Цукор та мед – за смаком.Покроковий рецепт:Зерна промийте і замочіть у холодній воді на ніч.На наступний день знову промийте, залийте водою і варіть до готовності. Додайте цукор і сіль. Остудіть.Мигдаль розтовчіть у ступі і ретельно розітріть в кашку, поступово додаючи теплу кип`ячену воду. Потім процідіть мигдальне молочко через марлю і відіжміть. Додайте мед і перемішайте.Мигдальне молочко не зберігається довго, тому додавайте його в кутю безпосередньо перед подачею.«Гурманська» кутяІнгредієнти:Перловка або пшениця – 300 г.Мак – 200 г.Сушені яблука – 100 г.Цукор – 2-3 ст. л.Цедра ½ лимона.Посічені волоські горіхи – 100 г.Сушена журавлина – 100 г.Родзинки – 100 г.Покроковий рецепт:Мак запарюємо і перетираємо. Родзинки і журавлину запарюємо, як вказано вище.З сушених яблук варимо узвар. Яблука дістаємо, але не їмо і не викидаємо  Беремо необхідну для варіння перловки або пшениці кількість узвару (дивіться на упаковці крупи) і варимо її до готовності. Даємо охолонути.Яблука з узвару кладемо на сковорідку, ледь-ледь змащену маслом, щоб не горіла, підсушуємо яблука і додаємо горіхи та цукор, тримаємо на середньому вогні, постійно перемішуючи, поки яблука і горіхи карамелізуються. Даємо охолонути.В розтертий мак додаємо цукор, втираємо туди лимонну цедру, додаємо журавлину, родзинки, кашу. Перемішуємо. Якщо кутя надто густа, додаємо трошки узвару. Викладаємо в макітру або креманку, зверху викладаємо карамелізовані яблука з горіхами.⠀Кутя з рисуІнгредієнти:Рис – 200 г.Мак – 100 г.Волоські горіхи – 50 г.Родзинки – 50 г.Мед (або цукор) – 120 г.Сіль – до смаку.Узвар (або кип’ячена вода) – 100-200 мл.Вода – 600 мл.    Покроковий рецепт:Починаємо з підготування складових – горіхи подрібнити, родзинки залити окропом і промити. Мак заливаємо окропом і розтираємо із цукром у ступці. Рис заливаємо водою і починаємо варити. Після закипання зливаємо воду і промиваємо холодною водою. Знову заливаємо рис водою і варимо після закипання 15 хвилин.Після того, як рис охолов, додаємо усі складові. Мед розводимо узваром або водою і заливаємо кутю. Якщо хочете більш рідку кутю – додайте ще трохи узвару.Смачної куті та щасливих свят!","#рецерт куті, #кутя Святвечір, #різдвяна кутя",https://www.vikka.ua/novini/svyatkova-kutya-top-3-recepti/
